Invoice,StockCode,Description,Quantity,InvoiceDate,Price,CustomerID,Country,Revenue
513775,21907,I'M ON HOLIDAY METAL SIGN,12,2010-06-28 13:58:00,1.85,17448,United Kingdom,22.200000000000003
501483,22185,SLATE TILE NATURAL HANGING,36,2010-03-17 10:22:00,1.45,16652,United Kingdom,52.199999999999996
492800,48187,DOOR MAT NEW ENGLAND,2,2009-12-20 11:50:00,6.75,13542,United Kingdom,13.5
530509,90214N,"LETTER ""N"" BLING KEY RING",12,2010-11-03 12:07:00,1.25,16779,United Kingdom,15.0
512458,22434,BALLOON PUMP WITH 10 BALLOONS,8,2010-06-16 09:48:00,1.95,14634,United Kingdom,15.6
568099,22430,ENAMEL WATERING CAN CREAM,4,2011-09-23 15:18:00,4.95,15916,United Kingdom,19.8
536946,21114,LAVENDER SCENTED FABRIC HEART,20,2010-12-03 12:28:00,1.25,13013,United Kingdom,25.0
546435,22090,PAPER BUNTING RETROSPOT,6,2011-03-14 09:37:00,2.95,15671,United Kingdom,17.700000000000003
515404,85152,HAND OVER THE CHOCOLATE   SIGN ,12,2010-07-12 11:45:00,2.1,17838,United Kingdom,25.200000000000003
510413,22555,PLASTERS IN TIN STRONGMAN,1,2010-05-30 11:00:00,1.65,15580,United Kingdom,1.65
506794,21718,RED METAL BEACH SPADE ,12,2010-05-04 12:22:00,1.25,13143,United Kingdom,15.0
552235,23231,WRAP DOILEY DESIGN,25,2011-05-06 16:17:00,0.42,15194,United Kingdom,10.5
556111,85132C,CHARLIE AND LOLA FIGURES TINS,12,2011-06-09 09:16:00,1.95,13004,United Kingdom,23.4
548739,22699,ROSES REGENCY TEACUP AND SAUCER ,4,2011-04-04 11:28:00,2.95,15493,United Kingdom,11.8
508059,22621,TRADITIONAL KNITTING NANCY,12,2010-05-12 13:29:00,1.45,13141,United Kingdom,17.4
528646,22414,DOORMAT NEIGHBOURHOOD WITCH ,1,2010-10-24 12:24:00,7.95,14532,United Kingdom,7.95
580291,22964,3 PIECE SPACEBOY COOKIE CUTTER SET,6,2011-12-02 13:36:00,2.1,15539,United Kingdom,12.600000000000001
543306,84997D,PINK 3 PIECE POLKADOT CUTLERY SET,2,2011-02-07 11:56:00,4.15,16686,United Kingdom,8.3
575960,47590B,PINK HAPPY BIRTHDAY BUNTING,3,2011-11-13 12:28:00,5.45,15429,United Kingdom,16.35
499921,21870,I CAN ONLY PLEASE ONE PERSON MUG,6,2010-03-03 12:21:00,1.25,14911,EIRE,7.5
510320,21878,PACK OF 6 SANDCASTLE FLAGS ASSORTED,2,2010-05-28 12:15:00,0.85,17822,United Kingdom,1.7
547965,21398,RED POLKADOT COFFEE  MUG,48,2011-03-28 15:47:00,0.39,15809,United Kingdom,18.72
563100,22535,MAGIC DRAWING SLATE BUNNIES ,24,2011-08-12 09:57:00,0.42,12381,Norway,10.08
578155,20755,BLUE PAISLEY POCKET BOOK,1,2011-11-23 11:32:00,0.85,12748,United Kingdom,0.85
527424,22665,RECIPE BOX BLUE SKETCHBOOK DESIGN,1,2010-10-17 16:08:00,2.95,15068,United Kingdom,2.95
565857,22171,3 HOOK PHOTO SHELF ANTIQUE WHITE,2,2011-09-07 14:13:00,8.5,14911,EIRE,17.0
561898,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,48,2011-07-31 15:25:00,0.29,12456,Switzerland,13.919999999999998
514387,22531,MAGIC DRAWING SLATE CIRCUS PARADE  ,48,2010-07-02 11:44:00,0.42,12633,Germany,20.16
558338,23165,LARGE CERAMIC TOP STORAGE JAR,12,2011-06-28 13:36:00,1.65,16824,United Kingdom,19.799999999999997
506566,21217,RED SPOTTY ROUND CAKE TINS,1,2010-04-30 12:46:00,9.95,14648,United Kingdom,9.95
513650,21240,BLUE  SPOTTY CUP,8,2010-06-28 09:32:00,0.85,17091,United Kingdom,6.8
535427,22748,POPPY'S PLAYHOUSE KITCHEN,1,2010-11-26 12:05:00,2.1,15872,United Kingdom,2.1
553423,20727,LUNCH BAG  BLACK SKULL.,4,2011-05-17 10:28:00,1.65,17811,United Kingdom,6.6
537137,21260,FIRST AID TIN,4,2010-12-05 12:43:00,3.25,16327,United Kingdom,13.0
564199,23333,IVORY WICKER HEART MEDIUM,5,2011-08-23 17:31:00,1.25,13263,United Kingdom,6.25
546983,21326,AGED GLASS SILVER T-LIGHT HOLDER,12,2011-03-18 12:27:00,0.65,16626,United Kingdom,7.800000000000001
535250,22556,PLASTERS IN TIN CIRCUS PARADE ,1,2010-11-25 12:56:00,1.65,15987,United Kingdom,1.65
511637,22649,STRAWBERRY FAIRY CAKE TEAPOT,8,2010-06-09 13:04:00,4.95,15298,United Kingdom,39.6
560415,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,3,2011-07-18 14:36:00,4.95,15152,United Kingdom,14.850000000000001
522082,22367,CHILDRENS APRON SPACEBOY DESIGN,4,2010-09-12 11:44:00,1.95,16608,United Kingdom,7.8
527887,22358,KINGS CHOICE TEA CADDY ,6,2010-10-19 12:08:00,2.95,14388,United Kingdom,17.700000000000003
493990,21929,JUMBO BAG PINK VINTAGE PAISLEY,10,2010-01-10 12:43:00,1.95,12951,United Kingdom,19.5
550627,20971,PINK BLUE FELT CRAFT TRINKET BOX,12,2011-04-19 14:36:00,1.25,16633,United Kingdom,15.0
564572,22993,SET OF 4 PANTRY JELLY MOULDS,12,2011-08-26 11:18:00,1.25,15078,United Kingdom,15.0
574271,23064,CINDERELLA CHANDELIER ,100,2011-11-03 14:32:00,10.0,14607,United Kingdom,1000.0
491658,20674,GREEN SPOTTY BOWL,3,2009-12-13 11:05:00,1.25,16442,United Kingdom,3.75
537034,22867,HAND WARMER BIRD DESIGN,96,2010-12-03 17:20:00,1.85,13081,United Kingdom,177.60000000000002
540642,22467,GUMBALL COAT RACK,12,2011-01-10 13:22:00,2.55,12681,France,30.599999999999998
547382,22408,MONEY BOX CONFECTIONERY DESIGN,2,2011-03-22 15:31:00,1.25,15457,United Kingdom,2.5
501297,37446,MINI CAKE STAND WITH HANGING CAKES,1,2010-03-15 16:05:00,1.45,14606,United Kingdom,1.45
519932,21770,OPEN CLOSED METAL SIGN,1,2010-08-22 16:05:00,4.95,17231,United Kingdom,4.95
504338,22423,REGENCY CAKESTAND 3 TIER,4,2010-04-12 16:42:00,12.75,16705,United Kingdom,51.0
555520,22919,HERB MARKER MINT,1,2011-06-05 11:14:00,0.65,15038,United Kingdom,0.65
559064,21035,SET/2 RED RETROSPOT TEA TOWELS ,6,2011-07-06 10:15:00,3.25,15673,United Kingdom,19.5
494871,85152,HAND OVER THE CHOCOLATE   SIGN ,12,2010-01-19 12:17:00,2.1,17706,United Kingdom,25.200000000000003
491105,22349,"DOG BOWL , CHASING BALL DESIGN",6,2009-12-09 14:25:00,3.75,16755,United Kingdom,22.5
554098,22551,PLASTERS IN TIN SPACEBOY,2,2011-05-22 13:01:00,1.65,14769,United Kingdom,3.3
580636,21284,RETROSPOT CANDLE  SMALL,12,2011-12-05 12:33:00,0.39,16746,United Kingdom,4.68
575117,22097,SWALLOW SQUARE TISSUE BOX,1,2011-11-08 14:22:00,0.39,12748,United Kingdom,0.39
514676,90214K,"LETTER ""K"" BLING KEY RING",1,2010-07-05 13:34:00,1.25,14606,United Kingdom,1.25
544574,22699,ROSES REGENCY TEACUP AND SAUCER ,6,2011-02-21 13:51:00,2.95,12365,Cyprus,17.700000000000003
577506,85071A,BLUE CHARLIE+LOLA PERSONAL DOORSIGN,1,2011-11-20 12:40:00,0.39,13212,United Kingdom,0.39
533423,22548,HEADS AND TAILS SPORTING FUN,4,2010-11-17 11:19:00,1.25,16386,United Kingdom,5.0
537646,21689,SILVER VANILLA  FLOWER CANDLE POT,1,2010-12-07 15:39:00,3.75,17591,United Kingdom,3.75
538637,21591,COSY HOUR CIGAR BOX MATCHES ,3,2010-12-13 13:52:00,1.25,17611,United Kingdom,3.75
514512,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,2010-07-04 13:33:00,2.95,14247,United Kingdom,8.850000000000001
497500,21136,PAINTED METAL PEARS ASSORTED,16,2010-02-10 10:39:00,1.69,13767,United Kingdom,27.04
572023,22585,PACK OF 6 BIRDY GIFT TAGS,18,2011-10-20 11:03:00,1.25,17764,United Kingdom,22.5
494913,21429,RED GINGHAM ROSE JEWELLERY BOX,1,2010-01-19 17:03:00,1.65,17576,United Kingdom,1.65
538849,21407,BROWN CHECK CAT DOORSTOP ,1,2010-12-14 13:31:00,4.25,14415,United Kingdom,4.25
507228,22521,CHILDS GARDEN TROWEL PINK,2,2010-05-06 19:57:00,0.85,16794,United Kingdom,1.7
557476,23108,SET OF 10 LED DOLLY LIGHTS,4,2011-06-20 13:41:00,6.25,18223,United Kingdom,25.0
494658,84660C,PINK STITCHED WALL CLOCK,2,2010-01-17 13:29:00,3.75,13782,United Kingdom,7.5
523203,22906,12 MESSAGE CARDS WITH ENVELOPES,12,2010-09-21 09:51:00,1.65,14152,United Kingdom,19.799999999999997
510197,85065,CREAM SWEETHEART TRAYS,1,2010-05-27 20:20:00,12.75,17231,United Kingdom,12.75
542617,22558,CLOTHES PEGS RETROSPOT PACK 24 ,2,2011-01-30 15:48:00,1.49,17463,United Kingdom,2.98
498045,85152,HAND OVER THE CHOCOLATE   SIGN ,48,2010-02-16 10:41:00,1.69,16584,United Kingdom,81.12
576239,22685,FRENCH BLUE METAL DOOR SIGN 0,10,2011-11-14 13:33:00,1.25,15694,United Kingdom,12.5
540680,84970L,SINGLE HEART ZINC T-LIGHT HOLDER,2,2011-01-10 16:24:00,0.95,15311,United Kingdom,1.9
543820,84826,ASSTD DESIGN 3D PAPER STICKERS,6,2011-02-13 16:05:00,0.85,16084,United Kingdom,5.1
541486,85152,HAND OVER THE CHOCOLATE   SIGN ,2,2011-01-18 13:15:00,2.1,18109,United Kingdom,4.2
513987,84997C,BLUE 3 PIECE MINI DOTS CUTLERY SET,6,2010-06-30 08:30:00,3.75,12415,Australia,22.5
519607,21755,LOVE BUILDING BLOCK WORD,2,2010-08-18 16:21:00,5.95,14505,United Kingdom,11.9
561617,22487,WHITE WOOD GARDEN PLANT LADDER,1,2011-07-28 13:05:00,9.95,18237,United Kingdom,9.95
535974,22185,SLATE TILE NATURAL HANGING,6,2010-11-29 12:49:00,1.65,16413,United Kingdom,9.899999999999999
549592,22171,3 HOOK PHOTO SHELF ANTIQUE WHITE,2,2011-04-11 10:14:00,8.5,14311,United Kingdom,17.0
494416,21080,SET/20 RED SPOTTY PAPER NAPKINS ,12,2010-01-14 10:56:00,0.85,17469,United Kingdom,10.2
496072,17165B,ASS COL LARGE SAND GECKO P'WEIGHT,9,2010-01-28 17:09:00,1.05,15615,United Kingdom,9.450000000000001
574345,21537,RED RETROSPOT PUDDING BOWL,8,2011-11-04 10:18:00,4.25,15845,United Kingdom,34.0
561195,22468,BABUSHKA LIGHTS STRING OF 10,1,2011-07-25 13:57:00,6.75,14796,United Kingdom,6.75
505615,21932,SCANDINAVIAN PAISLEY PICNIC BAG,1,2010-04-23 12:49:00,2.95,15288,United Kingdom,2.95
489594,84507C,BLUE CIRCLES DESIGN MONKEY DOLL,1,2009-12-01 14:19:00,2.55,15005,United Kingdom,2.55
501291,22583,PACK OF 6 HANDBAG GIFT BOXES,1,2010-03-15 15:33:00,2.55,14343,United Kingdom,2.55
580727,22132,RED LOVE HEART SHAPE CUP,4,2011-12-05 17:17:00,1.63,14096,United Kingdom,6.52
580733,23207,LUNCH BAG ALPHABET DESIGN,10,2011-12-06 08:37:00,1.65,16929,United Kingdom,16.5
554268,20719,WOODLAND CHARLOTTE BAG,1,2011-05-23 12:59:00,0.85,15311,United Kingdom,0.85
579516,22197,POPCORN HOLDER,5,2011-11-29 17:52:00,0.85,17841,United Kingdom,4.25
511051,22454,MEASURING TAPE RUSSIAN DOLL RED,3,2010-06-06 12:13:00,2.95,12911,United Kingdom,8.850000000000001
566008,22432,WATERING CAN PINK BUNNY,1,2011-09-08 12:04:00,1.95,16426,United Kingdom,1.95
557008,22659,LUNCH BOX I LOVE LONDON,5,2011-06-16 11:38:00,1.95,16729,United Kingdom,9.75
492742,21185, HOME SWEET HOME  BLACKBOARD,3,2009-12-18 12:33:00,6.35,12455,Cyprus,19.049999999999997
548991,20831,GOLD PHOTO FRAME,2,2011-04-05 13:48:00,2.1,16915,United Kingdom,4.2
496308,85206B,PINK FELT EASTER EGG BASKET,3,2010-01-31 11:54:00,1.65,17625,United Kingdom,4.949999999999999
504643,84945,MULTI COLOUR SILVER T-LIGHT HOLDER,12,2010-04-15 14:26:00,0.85,18151,United Kingdom,10.2
494889,21730,GLASS STAR FROSTED T-LIGHT HOLDER,1,2010-01-19 13:09:00,4.95,14472,United Kingdom,4.95
541851,22179,SET 10 LIGHTS NIGHT OWL,4,2011-01-23 14:20:00,6.75,17841,United Kingdom,27.0
577029,23082,SET 6 PAPER TABLE LANTERN HEARTS ,12,2011-11-17 12:59:00,3.75,15563,United Kingdom,45.0
503395,21218,RED SPOTTY BISCUIT TIN,6,2010-03-31 15:30:00,3.75,13039,United Kingdom,22.5
528725,47566B,TEA TIME PARTY BUNTING,2,2010-10-24 13:17:00,4.65,17377,United Kingdom,9.3
505708,21272,SALLE DE BAIN HOOK,2,2010-04-25 12:15:00,1.25,13782,United Kingdom,2.5
520966,22442,GROW YOUR OWN FLOWERS SET OF 3,2,2010-09-01 12:20:00,7.95,14265,Unspecified,15.9
559469,47566,PARTY BUNTING,4,2011-07-08 13:37:00,4.95,15182,United Kingdom,19.8
563522,21755,LOVE BUILDING BLOCK WORD,18,2011-08-17 10:59:00,5.45,17975,United Kingdom,98.10000000000001
539252,84951B,SET OF 4 BLACK LOVEBIRD COASTERS,12,2010-12-16 14:17:00,0.85,17744,United Kingdom,10.2
555383,22197,SMALL POPCORN HOLDER,5,2011-06-02 15:13:00,0.85,12517,Germany,4.25
544211,20972,PINK CREAM FELT CRAFT TRINKET BOX ,12,2011-02-17 11:05:00,1.25,13018,United Kingdom,15.0
566256,37495,FAIRY CAKE BIRTHDAY CANDLE SET,4,2011-09-11 12:27:00,3.75,12680,France,15.0
513560,20728,LUNCH BAG CARS BLUE,4,2010-06-25 13:37:00,1.65,13564,United Kingdom,6.6
563177,22929,SCHOOL DESK AND CHAIR ,1,2011-08-12 14:03:00,65.0,17293,United Kingdom,65.0
489574,21548,CERAMIC BIRDHOUSE FINCH BLUE ROOF,1,2009-12-01 13:31:00,2.95,13097,United Kingdom,2.95
568878,21181,PLEASE ONE PERSON METAL SIGN,12,2011-09-29 12:34:00,2.1,14524,United Kingdom,25.200000000000003
570458,22773,GREEN DRAWER KNOB ACRYLIC EDWARDIAN,12,2011-10-10 15:39:00,1.25,14535,United Kingdom,15.0
545417,22191,IVORY DINER WALL CLOCK,2,2011-03-02 13:42:00,8.5,15622,United Kingdom,17.0
563353,23290,SPACEBOY CHILDRENS BOWL,8,2011-08-15 14:32:00,1.25,15480,Malta,10.0
538093,22948,METAL DECORATION NAUGHTY CHILDREN ,24,2010-12-09 14:49:00,0.85,12682,France,20.4
510659,21523,DOOR MAT FANCY FONT HOME SWEET HOME,1,2010-06-02 14:24:00,7.49,16549,United Kingdom,7.49
573074,48184,DOORMAT ENGLISH ROSE ,2,2011-10-27 14:03:00,8.25,16265,United Kingdom,16.5
572613,23112,PARISIENNE CURIO CABINET,2,2011-10-25 11:28:00,7.5,15345,United Kingdom,15.0
522982,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,2,2010-09-19 14:03:00,1.95,12867,United Kingdom,3.9
506710,22196,SMALL HEART MEASURING SPOONS,12,2010-05-02 15:30:00,0.85,13465,United Kingdom,10.2
528922,47367B,PAIR PADDED HANGERS PINK CHECK,4,2010-10-25 14:35:00,3.75,15747,United Kingdom,15.0
525335,35971,ROSE FOLKART HEART DECORATIONS,48,2010-10-05 11:24:00,0.42,14298,United Kingdom,20.16
500843,21984,PACK OF 12 PINK PAISLEY TISSUES ,1,2010-03-10 12:13:00,0.29,17348,United Kingdom,0.29
568549,23396,LE JARDIN BOTANIQUE CUSHION COVER,4,2011-09-27 14:52:00,3.75,13950,United Kingdom,15.0
498416,82597,BOMBS AWAY METAL SIGN,12,2010-02-18 16:16:00,2.1,14783,United Kingdom,25.200000000000003
518354,21791,VINTAGE HEADS AND TAILS CARD GAME ,12,2010-08-06 14:52:00,1.25,13199,United Kingdom,15.0
530550,22555,PLASTERS IN TIN STRONGMAN,1,2010-11-03 13:18:00,1.65,14988,United Kingdom,1.65
517766,22656,VINTAGE BLUE KITCHEN CABINET,1,2010-08-02 11:25:00,295.0,14427,United Kingdom,295.0
539414,22732,3D VINTAGE CHRISTMAS STICKERS ,3,2010-12-17 13:45:00,1.25,16931,United Kingdom,3.75
545901,22197,SMALL POPCORN HOLDER,6,2011-03-07 17:52:00,0.85,15834,United Kingdom,5.1
497346,90082D,DIAMANTE BOW BROOCH BLACK COLOUR,6,2010-02-08 15:48:00,6.35,16551,United Kingdom,38.099999999999994
551532,22792,FLUTED ANTIQUE CANDLE HOLDER,12,2011-05-01 14:17:00,0.85,16554,United Kingdom,10.2
496012,20727,LUNCH BAG  BLACK SKULL.,100,2010-01-28 12:59:00,1.45,16779,United Kingdom,145.0
536412,22271,FELTCRAFT DOLL ROSIE,2,2010-12-01 11:49:00,2.95,17920,United Kingdom,5.9
499508,22029,SPACEBOY BIRTHDAY CARD,12,2010-02-28 16:14:00,0.42,18069,United Kingdom,5.04
527366,22578,WOODEN STAR CHRISTMAS SCANDINAVIAN,3,2010-10-17 11:24:00,0.85,15571,United Kingdom,2.55
541479,22333,RETROSPOT PARTY BAG + STICKER SET,48,2011-01-18 11:54:00,1.45,16422,United Kingdom,69.6
537900,84879,ASSORTED COLOUR BIRD ORNAMENT,32,2010-12-09 10:45:00,1.69,15983,United Kingdom,54.08
564727,21544,SKULLS  WATER TRANSFER TATTOOS ,4,2011-08-28 12:31:00,0.85,16686,United Kingdom,3.4
528340,22741,FUNKY DIVA PEN,48,2010-10-21 14:05:00,0.85,17673,United Kingdom,40.8
563931,21231,SWEETHEART CERAMIC TRINKET BOX,12,2011-08-21 15:49:00,1.25,14895,United Kingdom,15.0
558746,22178,VICTORIAN GLASS HANGING T-LIGHT,6,2011-07-01 17:23:00,1.25,14415,United Kingdom,7.5
550631,82600,NO SINGING METAL SIGN,12,2011-04-19 14:51:00,2.1,15225,United Kingdom,25.200000000000003
522963,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2010-09-19 12:40:00,2.95,16053,United Kingdom,17.700000000000003
544894,21175,GIN + TONIC DIET METAL SIGN,6,2011-02-24 12:09:00,2.55,15805,United Kingdom,15.299999999999999
518663,21257,VICTORIAN SEWING BOX MEDIUM,1,2010-08-10 14:27:00,7.95,14044,United Kingdom,7.95
489672,21396,RED SPOTTY EGG CUP ,12,2009-12-02 09:21:00,1.25,14831,United Kingdom,15.0
528985,22630,DOLLY GIRL LUNCH BOX,12,2010-10-26 11:07:00,1.95,13363,United Kingdom,23.4
554083,21625,VINTAGE UNION JACK APRON,1,2011-05-22 11:51:00,6.95,18125,United Kingdom,6.95
491479,22194,BLACK DINER WALL CLOCK,1,2009-12-11 12:11:00,8.5,14680,United Kingdom,8.5
553931,21912,VINTAGE SNAKES & LADDERS,4,2011-05-20 10:27:00,3.75,14911,EIRE,15.0
559652,22413,METAL SIGN TAKE IT OR LEAVE IT ,6,2011-07-11 12:47:00,2.95,17164,United Kingdom,17.700000000000003
496502,82613A,"METAL SIGN,CUPCAKE SINGLE HOOK",8,2010-02-02 09:39:00,1.25,17146,United Kingdom,10.0
505448,72741,GRAND CHOCOLATECANDLE,9,2010-04-22 11:14:00,1.45,17646,United Kingdom,13.049999999999999
567980,22691,DOORMAT WELCOME SUNRISE,1,2011-09-23 11:22:00,8.25,15311,United Kingdom,8.25
559814,21238,RED RETROSPOT CUP,8,2011-07-12 15:49:00,0.85,15544,United Kingdom,6.8
554278,22410,MONEY BOX HOUSEKEEPING DESIGN,1,2011-05-23 13:25:00,1.25,13831,United Kingdom,1.25
512306,16161P,WRAP ENGLISH ROSE ,50,2010-06-14 16:25:00,0.42,15093,United Kingdom,21.0
490515,21370,MIRRORED WALL ART FOXY,2,2009-12-06 15:08:00,6.35,15479,United Kingdom,12.7
562540,23076,ICE CREAM SUNDAE LIP GLOSS,24,2011-08-05 15:38:00,1.25,17400,United Kingdom,30.0
491951,85231B,CINAMMON SET OF 9 T-LIGHTS,15,2009-12-14 15:51:00,0.85,13206,United Kingdom,12.75
581407,22119,PEACE WOODEN BLOCK LETTERS,2,2011-12-08 13:59:00,1.95,13263,United Kingdom,3.9
528605,22733,3D STICKERS TRADITIONAL CHRISTMAS ,20,2010-10-22 15:24:00,1.25,15865,United Kingdom,25.0
531493,22835,HOT WATER BOTTLE I AM SO POORLY,1,2010-11-08 15:12:00,4.65,17984,United Kingdom,4.65
545400,22262,FELT EGG COSY CHICKEN,12,2011-03-02 12:03:00,0.85,17048,United Kingdom,10.2
580301,22952,60 CAKE CASES VINTAGE CHRISTMAS,24,2011-12-02 14:11:00,0.55,15271,United Kingdom,13.200000000000001
523319,85231B,CINAMMON SET OF 9 T-LIGHTS,1,2010-09-21 13:37:00,0.85,16511,United Kingdom,0.85
545399,22859,EASTER TIN BUNNY BOUQUET,6,2011-03-02 11:48:00,1.65,14934,Channel Islands,9.899999999999999
502606,82552,WASHROOM METAL SIGN,12,2010-03-25 13:46:00,1.25,13900,United Kingdom,15.0
514736,22620,4 TRADITIONAL SPINNING TOPS,12,2010-07-06 09:59:00,1.25,16746,United Kingdom,15.0
495415,20729,RED SPOTTY CANDY BAG,10,2010-01-25 11:32:00,1.25,18199,United Kingdom,12.5
559510,22963,JAM JAR WITH GREEN LID,12,2011-07-08 15:29:00,0.85,14961,United Kingdom,10.2
518230,20866,BLUE ROSE FABRIC MIRROR,6,2010-08-05 15:14:00,1.25,14395,United Kingdom,7.5
524973,22114,HOT WATER BOTTLE TEA AND SYMPATHY,4,2010-10-01 14:59:00,3.95,13320,United Kingdom,15.8
522437,20981,12 PENCILS TALL TUBE WOODLAND,1,2010-09-14 13:56:00,0.85,17346,United Kingdom,0.85
572735,23119,PACK OF 6 LARGE FRUIT STRAWS ,12,2011-10-25 15:36:00,0.62,15630,United Kingdom,7.4399999999999995
524310,22594,CHRISTMAS GINGHAM TREE,12,2010-09-28 14:07:00,0.85,17624,United Kingdom,10.2
516891,21675,BUTTERFLIES STICKERS,12,2010-07-23 15:05:00,0.85,14312,United Kingdom,10.2
570225,21034,REX CASH+CARRY JUMBO SHOPPER,6,2011-10-09 13:15:00,0.95,16595,United Kingdom,5.699999999999999
516182,21714,CITRONELLA CANDLE GARDEN POT,12,2010-07-18 15:37:00,1.25,13078,United Kingdom,15.0
564137,21770,OPEN CLOSED METAL SIGN,4,2011-08-23 11:30:00,4.95,15722,United Kingdom,19.8
533475,22665,RECIPE BOX BLUE SKETCHBOOK DESIGN,2,2010-11-17 12:50:00,2.95,18109,United Kingdom,5.9
534885,22759,SET OF 3 NOTEBOOKS IN PARCEL,1,2010-11-24 14:48:00,1.65,15509,United Kingdom,1.65
570178,22398,MAGNETS PACK OF 4 SWALLOWS,12,2011-10-07 14:23:00,0.39,16558,United Kingdom,4.68
576051,21231,SWEETHEART CERAMIC TRINKET BOX,12,2011-11-13 14:45:00,1.25,14911,EIRE,15.0
540472,22309,TEA COSY RED  STRIPE,6,2011-01-07 14:22:00,2.55,18179,United Kingdom,15.299999999999999
505916,48184,DOOR MAT ENGLISH ROSE ,4,2010-04-26 14:47:00,7.49,15867,United Kingdom,29.96
576933,23084,RABBIT NIGHT LIGHT,6,2011-11-17 11:29:00,2.08,15529,United Kingdom,12.48
502889,21323,HANGING MEDINA LANTERN LARGE,3,2010-03-29 11:38:00,3.75,17448,United Kingdom,11.25
490048,84992,72 SWEETHEART FAIRY CAKE CASES,22,2009-12-03 13:03:00,0.55,16779,United Kingdom,12.100000000000001
574864,22867,HAND WARMER BIRD DESIGN,2,2011-11-07 12:29:00,2.1,14387,United Kingdom,4.2
497948,85047,WHITE BEADED GARLAND STRING 20LIGHT,3,2010-02-15 12:05:00,6.35,13081,United Kingdom,19.049999999999997
526089,22539,MINI JIGSAW DOLLY GIRL,24,2010-10-08 12:14:00,0.42,15281,United Kingdom,10.08
527954,22730,ALARM CLOCK BAKELIKE IVORY,1,2010-10-19 16:10:00,3.75,14030,United Kingdom,3.75
521366,22751,FELTCRAFT PRINCESS OLIVIA DOLL,1,2010-09-05 10:54:00,3.75,16782,United Kingdom,3.75
506831,84576,BLUE CAT BISCUIT BARREL PINK HEART,2,2010-05-04 13:31:00,5.95,16145,United Kingdom,11.9
533947,85231G,ORANGE SCENTED SET/9 T-LIGHTS,1,2010-11-19 12:09:00,0.85,17862,United Kingdom,0.85
515330,35981C,WHITE SNOW SCANDINAVIAN STOCKING ,3,2010-07-11 13:53:00,0.38,16049,United Kingdom,1.1400000000000001
572103,22866,HAND WARMER SCOTTY DOG DESIGN,1,2011-10-20 15:57:00,2.1,17571,United Kingdom,2.1
491726,47505,MINATURE COLOURED GARDENING SET,3,2009-12-14 08:40:00,4.95,12439,Cyprus,14.850000000000001
511267,22515,CHILDS GARDEN SPADE PINK,1,2010-06-07 12:59:00,2.1,13623,United Kingdom,2.1
519202,21935,SUKI  SHOULDER BAG,1,2010-08-15 10:37:00,1.65,16782,United Kingdom,1.65
520084,85049E,SCANDINAVIAN REDS RIBBONS,12,2010-08-24 10:45:00,1.25,12915,United Kingdom,15.0
516851,22423,REGENCY CAKESTAND 3 TIER,1,2010-07-23 11:57:00,12.75,15674,United Kingdom,12.75
560537,84032B,CHARLIE + LOLA RED HOT WATER BOTTLE,2,2011-07-19 12:19:00,2.95,17779,United Kingdom,5.9
553224,22382,LUNCH BAG SPACEBOY DESIGN ,4,2011-05-16 10:40:00,1.65,17228,United Kingdom,6.6
563688,22908,PACK OF 20 NAPKINS RED APPLES,12,2011-08-18 12:41:00,0.85,16767,United Kingdom,10.2
518227,22470,HEART OF WICKER LARGE,7,2010-08-05 14:57:00,2.95,15271,United Kingdom,20.650000000000002
534432,22457,NATURAL SLATE HEART CHALKBOARD ,1,2010-11-22 15:01:00,2.95,18283,United Kingdom,2.95
551258,20712,JUMBO BAG WOODLAND ANIMALS,20,2011-04-27 12:02:00,2.08,12621,Germany,41.6
495919,21464,DISCO BALL ROTATOR BATTERY OPERATED,4,2010-01-27 13:29:00,4.25,16320,Unspecified,17.0
567077,20956,PORCELAIN T-LIGHT HOLDERS ASSORTED,4,2011-09-16 12:34:00,1.25,18122,United Kingdom,5.0
500663,84879,ASSORTED COLOUR BIRD ORNAMENT,8,2010-03-09 12:10:00,1.69,17700,United Kingdom,13.52
543470,21207,SKULL AND CROSSBONES  GARLAND ,12,2011-02-08 14:58:00,1.65,16951,United Kingdom,19.799999999999997
564143,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,2,2011-08-23 11:51:00,4.95,16814,United Kingdom,9.9
532993,22636,CHILDS BREAKFAST SET CIRCUS PARADE,2,2010-11-15 14:26:00,8.5,14156,EIRE,17.0
493824,84991,60 TEATIME FAIRY CAKE CASES,24,2010-01-07 12:57:00,0.55,16862,United Kingdom,13.200000000000001
530426,21401,BLUE PUDDING SPOON,36,2010-11-03 10:20:00,0.42,14911,EIRE,15.12
533717,22624,IVORY KITCHEN SCALES,1,2010-11-18 13:27:00,8.5,13137,United Kingdom,8.5
571668,23340,VINTAGE CHRISTMAS CAKE FRILL,6,2011-10-18 13:10:00,1.65,16515,United Kingdom,9.899999999999999
512071,82599,FANNY'S REST STOPMETAL SIGN,3,2010-06-13 11:36:00,2.1,13736,United Kingdom,6.300000000000001
