customer_id,cohort_month,country,first_purchase_date,last_purchase_date,customer_lifespan_days,total_orders,total_revenue,avg_order_value,first_order_value,is_churned,is_lapsed_90d,eligible_for_90d,retained_90d
14185,2011-01-01,United Kingdom,2011-01-12,2011-01-12,0,1,197.65,197.65,197.65,1,1,1,0
14186,2010-03-01,United Kingdom,2010-03-05,2010-10-08,217,5,1550.63,310.13,204.34,0,1,1,1
14187,2010-08-01,United Kingdom,2010-08-23,2010-08-23,0,1,123.5,123.5,123.5,1,1,1,0
14188,2011-02-01,United Kingdom,2011-02-02,2011-11-09,280,6,2054.36,342.39,398.0,0,0,1,0
14189,2010-11-01,United Kingdom,2010-11-16,2011-12-07,386,16,5814.39,363.4,849.07,0,0,1,1
14190,2010-02-01,United Kingdom,2010-02-11,2010-02-11,0,1,79.9,79.9,79.9,1,1,1,0
14191,2009-12-01,United Kingdom,2009-12-11,2011-12-08,727,15,4817.66,321.18,15.9,0,0,1,0
14192,2010-11-01,United Kingdom,2010-11-16,2010-11-16,0,1,293.74,293.74,293.74,1,1,1,0
14193,2010-11-01,United Kingdom,2010-11-08,2011-10-03,329,3,1210.19,403.4,356.8,0,0,1,0
14194,2010-01-01,United Kingdom,2010-01-06,2011-12-05,698,36,18670.59,518.63,689.82,0,0,1,1
14195,2010-03-01,United Kingdom,2010-03-15,2011-05-22,433,6,2615.6,435.93,807.2,0,1,1,1
14196,2011-08-01,United Kingdom,2011-08-25,2011-08-25,0,1,335.52,335.52,335.52,1,1,1,0
14197,2010-10-01,United Kingdom,2010-10-25,2010-10-25,0,1,390.05,390.05,390.05,1,1,1,0
14198,2010-01-01,United Kingdom,2010-01-05,2011-11-21,685,9,1569.73,174.41,135.25,0,0,1,1
14199,2010-06-01,United Kingdom,2010-06-27,2011-05-05,312,4,1091.7,272.93,220.65,0,1,1,1
14200,2010-04-01,United Kingdom,2010-04-01,2010-04-01,0,1,379.2,379.2,379.2,1,1,1,0
14201,2010-04-01,United Kingdom,2010-04-30,2011-10-10,528,10,1193.54,119.35,181.95,0,0,1,1
14202,2010-03-01,United Kingdom,2010-03-25,2010-11-23,243,3,847.76,282.59,241.2,0,1,1,1
14203,2010-11-01,United Kingdom,2010-11-07,2010-11-07,0,1,339.34,339.34,339.34,1,1,1,0
14204,2009-12-01,United Kingdom,2009-12-02,2011-12-07,735,4,1062.96,265.74,371.27,0,0,1,0
14205,2010-03-01,United Kingdom,2010-03-07,2011-11-23,626,9,2414.2,268.24,232.65,0,0,1,1
14206,2010-11-01,United Kingdom,2010-11-02,2011-04-14,163,3,1185.01,395.0,542.45,0,1,1,1
14207,2010-01-01,United Kingdom,2010-01-21,2010-01-21,0,1,157.8,157.8,157.8,1,1,1,0
14208,2010-06-01,United Kingdom,2010-06-06,2011-09-06,457,2,567.05,283.52,415.31,0,1,1,0
14209,2010-01-01,United Kingdom,2010-01-22,2011-11-29,676,15,4993.27,332.88,256.95,0,0,1,1
14210,2010-01-01,United Kingdom,2010-01-06,2011-08-26,597,16,5861.52,366.34,627.91,0,1,1,1
14211,2009-12-01,United Kingdom,2009-12-09,2011-10-17,677,18,4402.29,244.57,187.8,0,0,1,1
14212,2010-09-01,United Kingdom,2010-09-20,2011-09-11,356,2,2190.14,1095.07,1119.66,0,0,1,0
14213,2010-10-01,United Kingdom,2010-10-31,2010-10-31,0,1,1192.2,1192.2,1192.2,1,1,1,0
14214,2011-03-01,United Kingdom,2011-03-07,2011-11-09,247,5,1004.38,200.88,638.65,0,0,1,0
14215,2009-12-01,United Kingdom,2009-12-08,2011-11-28,720,9,3416.33,379.59,425.59,0,0,1,1
14216,2010-10-01,United Kingdom,2010-10-21,2011-12-06,411,5,2150.04,430.01,310.74,0,0,1,0
14217,2010-06-01,United Kingdom,2010-06-30,2011-12-08,526,23,3416.89,148.56,416.6,0,0,1,1
14218,2011-10-01,United Kingdom,2011-10-28,2011-10-28,0,1,169.48,169.48,169.48,1,0,0,0
14219,2010-08-01,United Kingdom,2010-08-03,2011-12-05,489,3,633.83,211.28,395.64,0,0,1,1
14220,2010-05-01,United Kingdom,2010-05-19,2011-04-06,322,4,1515.0,378.75,307.9,0,1,1,1
14221,2010-04-01,United Kingdom,2010-04-06,2011-10-28,570,17,6517.49,383.38,445.4,0,0,1,1
14222,2011-06-01,United Kingdom,2011-06-15,2011-06-15,0,1,683.17,683.17,683.17,1,1,1,0
14223,2011-03-01,United Kingdom,2011-03-20,2011-09-08,172,3,991.13,330.38,304.9,0,1,1,0
14224,2010-06-01,United Kingdom,2010-06-13,2011-08-21,434,9,1897.9,210.88,363.63,0,1,1,1
14225,2010-01-01,United Kingdom,2010-01-12,2010-10-01,262,4,2037.02,509.26,643.5,0,1,1,0
14226,2010-09-01,United Kingdom,2010-09-24,2011-11-11,413,6,3002.53,500.42,770.34,0,0,1,0
14227,2010-02-01,United Kingdom,2010-02-08,2011-11-13,643,15,6368.71,424.58,438.03,0,0,1,0
14228,2010-06-01,United Kingdom,2010-06-11,2010-09-28,109,3,745.5,248.5,81.05,0,1,1,1
14229,2010-08-01,United Kingdom,2010-08-25,2011-10-19,420,7,2594.04,370.58,389.64,0,0,1,1
14230,2010-06-01,United Kingdom,2010-06-09,2010-09-30,113,3,979.8,326.6,475.5,0,1,1,0
14231,2010-09-01,United Kingdom,2010-09-15,2011-06-09,267,4,1235.62,308.9,309.91,0,1,1,0
14232,2011-03-01,United Kingdom,2011-03-20,2011-10-28,222,5,2048.07,409.61,693.18,0,0,1,1
14233,2010-03-01,United Kingdom,2010-03-05,2011-10-21,595,7,2904.27,414.9,425.3,0,0,1,1
14234,2011-10-01,United Kingdom,2011-10-13,2011-11-17,35,4,775.46,193.87,369.78,0,0,0,1
14235,2010-03-01,United Kingdom,2010-03-30,2011-09-25,544,9,4717.99,524.22,374.18,0,0,1,1
14236,2010-07-01,United Kingdom,2010-07-22,2011-09-20,425,5,1744.64,348.93,301.73,0,0,1,1
14237,2010-04-01,United Kingdom,2010-04-28,2010-12-01,217,2,632.14,316.07,310.14,0,1,1,0
14238,2009-12-01,United Kingdom,2009-12-05,2011-01-17,408,3,434.23,144.74,159.1,0,1,1,1
14239,2009-12-01,United Kingdom,2009-12-05,2011-10-27,691,21,4263.17,203.01,136.75,0,0,1,1
14240,2010-10-01,United Kingdom,2010-10-12,2011-11-09,393,3,1247.49,415.83,357.15,0,0,1,0
14241,2010-01-01,United Kingdom,2010-01-12,2011-06-09,513,2,333.7,166.85,120.0,0,1,1,0
14242,2011-01-01,United Kingdom,2011-01-18,2011-04-19,91,2,280.55,140.28,138.35,0,1,1,0
14243,2010-08-01,United Kingdom,2010-08-20,2011-12-01,468,17,7431.05,437.12,2560.4,0,0,1,1
14244,2010-02-01,United Kingdom,2010-02-17,2010-02-17,0,1,366.42,366.42,366.42,1,1,1,0
14245,2011-03-01,United Kingdom,2011-03-21,2011-05-04,44,2,1693.45,846.72,1005.1,0,1,1,1
14246,2011-04-01,United Kingdom,2011-04-08,2011-08-21,135,3,1474.06,491.35,449.64,0,1,1,0
14247,2010-06-01,United Kingdom,2010-06-06,2011-03-06,273,5,772.66,154.53,184.35,0,1,1,1
14248,2010-07-01,United Kingdom,2010-07-12,2011-01-25,197,3,1032.95,344.32,311.98,0,1,1,1
14249,2010-01-01,United Kingdom,2010-01-29,2010-10-25,269,12,5625.46,468.79,327.95,0,1,1,1
14250,2011-09-01,United Kingdom,2011-09-11,2011-12-02,82,3,1904.05,634.68,1228.83,0,0,0,1
14251,2011-10-01,United Kingdom,2011-10-13,2011-12-08,56,5,2879.7,575.94,1259.46,0,0,0,1
14252,2010-11-01,United Kingdom,2010-11-23,2010-11-23,0,1,350.99,350.99,350.99,1,1,1,0
14253,2010-03-01,United Kingdom,2010-03-26,2010-08-03,130,2,363.4,181.7,205.35,0,1,1,0
14254,2010-10-01,United Kingdom,2010-10-03,2010-10-03,0,1,601.03,601.03,601.03,1,1,1,0
14255,2010-06-01,United Kingdom,2010-06-11,2010-06-11,0,1,1000.63,1000.63,1000.63,1,1,1,0
14256,2010-01-01,United Kingdom,2010-01-14,2011-03-24,434,5,2473.99,494.8,953.5,0,1,1,0
14257,2010-03-01,United Kingdom,2010-03-01,2011-10-06,584,9,5954.45,661.61,1189.34,0,0,1,0
14258,2009-12-01,United Kingdom,2009-12-04,2011-11-30,726,25,32051.34,1282.05,1261.0,0,0,1,1
14259,2011-07-01,United Kingdom,2011-07-21,2011-07-21,0,1,120.0,120.0,120.0,1,1,1,0
14260,2010-06-01,United Kingdom,2010-06-09,2010-08-25,77,3,824.28,274.76,538.8,0,1,1,1
14261,2011-09-01,United Kingdom,2011-09-22,2011-10-20,28,2,1163.45,581.72,943.75,0,0,0,1
14262,2011-04-01,United Kingdom,2011-04-13,2011-12-01,232,8,2618.23,327.28,240.0,0,0,1,1
14263,2010-10-01,United Kingdom,2010-10-12,2010-10-12,0,1,322.93,322.93,322.93,1,1,1,0
14264,2010-04-01,United Kingdom,2010-04-07,2011-07-08,457,6,1517.36,252.89,482.58,0,1,1,1
14265,2010-04-01,Unspecified,2010-04-06,2011-08-22,503,4,1373.35,343.34,252.52,0,1,1,0
14266,2010-10-01,United Kingdom,2010-10-07,2010-10-07,0,1,40.56,40.56,40.56,1,1,1,0
14267,2011-03-01,United Kingdom,2011-03-24,2011-06-30,98,3,1516.24,505.41,418.18,0,1,1,1
14268,2010-08-01,United Kingdom,2010-08-26,2010-08-26,0,1,354.85,354.85,354.85,1,1,1,0
14269,2010-09-01,United Kingdom,2010-09-26,2010-09-26,0,1,295.73,295.73,295.73,1,1,1,0
14270,2011-01-01,United Kingdom,2011-01-12,2011-01-12,0,1,492.65,492.65,492.65,1,1,1,0
14271,2010-10-01,United Kingdom,2010-10-26,2011-04-28,184,2,219.13,109.57,106.81,0,1,1,0
14272,2010-05-01,United Kingdom,2010-05-06,2011-09-27,509,4,920.81,230.2,174.59,0,0,1,1
14273,2011-04-01,United Kingdom,2011-04-11,2011-10-19,191,4,559.97,139.99,112.8,0,0,1,1
14274,2010-01-01,United Kingdom,2010-01-22,2010-01-22,0,1,256.6,256.6,256.6,1,1,1,0
14275,2010-04-01,United Kingdom,2010-04-11,2010-11-09,212,6,1189.38,198.23,177.6,0,1,1,1
14276,2010-02-01,United Kingdom,2010-02-17,2011-09-02,562,7,2102.68,300.38,307.89,0,1,1,0
14277,2009-12-01,France,2009-12-13,2011-11-24,711,9,17225.81,1913.98,233.42,0,0,1,1
14278,2010-10-01,United Kingdom,2010-10-26,2010-10-26,0,1,205.83,205.83,205.83,1,1,1,0
14279,2010-01-01,United Kingdom,2010-01-27,2010-07-07,161,2,191.86,95.93,110.5,0,1,1,0
14280,2011-05-01,United Kingdom,2011-05-27,2011-05-27,0,1,134.04,134.04,134.04,1,1,1,0
14281,2010-10-01,United Kingdom,2010-10-27,2010-10-27,0,1,245.15,245.15,245.15,1,1,1,0
14282,2010-02-01,United Kingdom,2010-02-15,2011-12-06,659,25,7849.66,313.99,897.0,0,0,1,1
14283,2010-05-01,United Kingdom,2010-05-19,2010-09-02,106,4,628.44,157.11,233.05,0,1,1,1
14284,2010-02-01,United Kingdom,2010-02-24,2011-11-09,623,3,1299.65,433.22,704.4,0,0,1,0
14285,2009-12-01,United Kingdom,2009-12-08,2011-11-18,710,8,3284.42,410.55,151.2,0,0,1,1
14286,2009-12-01,United Kingdom,2009-12-04,2011-11-16,712,7,8479.76,1211.39,1610.52,0,0,1,0
14287,2011-05-01,United Kingdom,2011-05-25,2011-12-01,190,3,176.63,58.88,66.0,0,0,1,1
14288,2011-05-01,United Kingdom,2011-05-10,2011-05-10,0,1,426.6,426.6,426.6,1,1,1,0
14289,2011-02-01,United Kingdom,2011-02-23,2011-12-01,281,6,911.26,151.88,322.24,0,0,1,1
14290,2009-12-01,United Kingdom,2009-12-08,2011-11-28,720,8,4516.56,564.57,870.63,0,0,1,1
14291,2009-12-01,United Kingdom,2009-12-09,2011-12-08,729,23,7904.1,343.66,408.51,0,0,1,0
14292,2010-03-01,United Kingdom,2010-03-19,2011-12-02,623,16,9226.25,576.64,704.58,0,0,1,1
14293,2009-12-01,United Kingdom,2009-12-10,2011-12-06,726,9,3267.93,363.1,737.7,0,0,1,1
14294,2010-10-01,United Kingdom,2010-10-28,2010-10-28,0,1,375.34,375.34,375.34,1,1,1,0
14295,2009-12-01,United Kingdom,2009-12-08,2011-10-30,691,5,2362.91,472.58,10.0,0,0,1,1
14296,2010-05-01,United Kingdom,2010-05-14,2010-10-14,153,2,456.4,228.2,168.25,0,1,1,0
14297,2011-03-01,United Kingdom,2011-03-10,2011-11-22,257,4,1305.33,326.33,232.6,0,0,1,0
14298,2009-12-01,United Kingdom,2009-12-11,2011-12-01,720,82,91194.49,1112.13,849.94,0,0,1,1
14299,2009-12-01,United Kingdom,2009-12-02,2011-12-01,729,27,14499.49,537.02,2052.12,0,0,1,1
14300,2011-11-01,United Kingdom,2011-11-21,2011-11-21,0,1,43.2,43.2,43.2,1,0,0,0
14301,2010-02-01,United Kingdom,2010-02-11,2011-08-14,549,4,1992.18,498.05,307.25,0,1,1,0
14302,2009-12-01,United Kingdom,2009-12-02,2010-10-05,307,3,742.9,247.63,114.6,0,1,1,1
14303,2010-10-01,United Kingdom,2010-10-01,2010-10-28,27,2,277.94,138.97,162.6,0,1,1,1
14304,2010-05-01,United Kingdom,2010-05-18,2011-05-01,348,3,1725.01,575.0,671.97,0,1,1,0
14305,2011-07-01,United Kingdom,2011-07-27,2011-09-29,64,3,1858.96,619.65,1044.2,0,0,1,1
14306,2010-01-01,United Kingdom,2010-01-31,2011-10-19,626,6,3151.4,525.23,302.08,0,0,1,0
14307,2009-12-01,United Kingdom,2009-12-07,2011-09-12,644,10,5071.03,507.1,242.1,0,0,1,1
14308,2010-06-01,United Kingdom,2010-06-08,2010-06-08,0,2,1147.02,573.51,849.45,0,1,1,1
14309,2010-06-01,United Kingdom,2010-06-07,2011-12-01,542,11,3780.81,343.71,664.24,0,0,1,0
14310,2010-10-01,United Kingdom,2010-10-03,2010-10-03,0,1,492.1,492.1,492.1,1,1,1,0
14311,2010-05-01,United Kingdom,2010-05-21,2011-04-11,325,2,516.45,258.23,206.19,0,1,1,0
14312,2010-07-01,United Kingdom,2010-07-23,2011-10-24,458,11,3090.29,280.94,785.33,0,0,1,1
14314,2010-10-01,United Kingdom,2010-10-05,2011-08-25,324,2,229.8,114.9,109.8,0,1,1,0
14315,2010-03-01,United Kingdom,2010-03-15,2011-10-26,590,8,3197.82,399.73,365.43,0,0,1,1
14316,2010-03-01,United Kingdom,2010-03-19,2010-10-13,208,5,1370.34,274.07,385.38,0,1,1,1
14317,2011-10-01,United Kingdom,2011-10-06,2011-10-06,0,1,508.58,508.58,508.58,1,0,0,0
14318,2010-09-01,United Kingdom,2010-09-05,2010-09-05,0,1,158.02,158.02,158.02,1,1,1,0
14319,2010-10-01,United Kingdom,2010-10-11,2010-10-11,0,1,494.85,494.85,494.85,1,1,1,0
14320,2010-01-01,United Kingdom,2010-01-21,2011-05-17,481,5,1346.75,269.35,216.22,0,1,1,1
14321,2010-08-01,United Kingdom,2010-08-23,2011-11-29,463,7,2218.06,316.87,377.12,0,0,1,1
14322,2010-02-01,United Kingdom,2010-02-18,2010-10-06,230,4,474.1,118.53,118.2,0,1,1,1
14323,2011-04-01,United Kingdom,2011-04-15,2011-08-17,124,2,605.06,302.53,299.82,0,1,1,0
14324,2010-01-01,United Kingdom,2010-01-15,2010-10-26,284,2,701.61,350.81,361.81,0,1,1,0
14325,2010-05-01,United Kingdom,2010-05-19,2010-05-19,0,1,245.48,245.48,245.48,1,1,1,0
14326,2010-06-01,United Kingdom,2010-06-25,2011-04-11,290,3,940.98,313.66,307.45,0,1,1,1
14327,2010-01-01,United Kingdom,2010-01-08,2011-06-29,537,6,1894.93,315.82,328.62,0,1,1,1
14328,2010-09-01,United Kingdom,2010-09-27,2010-09-27,0,1,445.05,445.05,445.05,1,1,1,0
14329,2009-12-01,United Kingdom,2009-12-16,2011-11-22,706,15,9927.22,661.81,320.65,0,0,1,1
14330,2010-03-01,United Kingdom,2010-03-26,2010-03-26,0,1,200.63,200.63,200.63,1,1,1,0
14331,2011-07-01,United Kingdom,2011-07-27,2011-08-07,11,2,462.66,231.33,383.66,0,1,1,1
14332,2010-10-01,United Kingdom,2010-10-19,2011-11-17,394,5,1943.51,388.7,561.5,0,0,1,1
14333,2011-10-01,United Kingdom,2011-10-03,2011-10-03,0,1,415.2,415.2,415.2,1,0,0,0
14334,2010-05-01,United Kingdom,2010-05-20,2011-11-23,552,12,4318.48,359.87,476.89,0,0,1,1
14335,2011-09-01,Germany,2011-09-04,2011-11-23,80,2,468.26,234.13,359.25,0,0,1,1
14336,2011-03-01,United Kingdom,2011-03-08,2011-11-23,260,4,1614.91,403.73,534.42,0,0,1,1
14338,2010-06-01,United Kingdom,2010-06-21,2011-07-01,375,3,928.1,309.37,339.88,0,1,1,0
14339,2010-10-01,United Kingdom,2010-10-07,2011-04-11,186,2,620.27,310.13,310.75,0,1,1,0
14340,2011-05-01,United Kingdom,2011-05-05,2011-05-05,0,1,134.7,134.7,134.7,1,1,1,0
14341,2009-12-01,United Kingdom,2009-12-01,2011-10-25,693,18,4467.32,248.18,281.82,0,0,1,1
14342,2010-08-01,United Kingdom,2010-08-24,2011-11-18,451,6,918.44,153.07,161.28,0,0,1,1
14343,2010-01-01,United Kingdom,2010-01-18,2010-10-14,269,4,1088.91,272.23,250.15,0,1,1,1
14344,2010-03-01,United Kingdom,2010-03-23,2011-08-04,499,20,3333.7,166.68,355.62,0,1,1,1
14345,2011-11-01,United Kingdom,2011-11-01,2011-11-01,0,1,108.98,108.98,108.98,1,0,0,0
14346,2010-07-01,United Kingdom,2010-07-30,2011-08-11,377,5,2315.75,463.15,672.93,0,1,1,1
14347,2009-12-01,United Kingdom,2009-12-03,2009-12-03,0,1,82.6,82.6,82.6,1,1,1,0
14348,2011-03-01,United Kingdom,2011-03-24,2011-03-24,0,1,409.57,409.57,409.57,1,1,1,0
14349,2011-11-01,United Kingdom,2011-11-29,2011-11-29,0,1,133.5,133.5,133.5,1,0,0,0
14350,2010-10-01,United Kingdom,2010-10-05,2011-03-10,156,3,972.03,324.01,383.65,0,1,1,1
14351,2011-06-01,United Kingdom,2011-06-28,2011-06-28,0,1,51.0,51.0,51.0,1,1,1,0
14352,2011-03-01,United Kingdom,2011-03-11,2011-07-05,116,4,1078.96,269.74,231.3,0,1,1,1
14353,2010-10-01,United Kingdom,2010-10-04,2011-05-08,216,3,376.5,125.5,185.04,0,1,1,1
14354,2011-11-01,United Kingdom,2011-11-09,2011-12-04,25,2,163.62,81.81,87.78,0,0,0,1
14355,2010-03-01,United Kingdom,2010-03-22,2010-12-09,262,3,1014.45,338.15,301.14,0,1,1,0
14356,2011-09-01,United Kingdom,2011-09-19,2011-09-21,2,2,701.23,350.62,345.03,0,0,0,1
14357,2011-10-01,United Kingdom,2011-10-27,2011-10-27,0,1,225.77,225.77,225.77,1,0,0,0
14358,2010-10-01,United Kingdom,2010-10-07,2010-11-15,39,2,400.06,200.03,249.46,0,1,1,1
14359,2011-09-01,United Kingdom,2011-09-13,2011-11-20,68,3,912.18,304.06,483.39,0,0,0,1
14360,2011-09-01,United Kingdom,2011-09-06,2011-11-08,63,4,2128.23,532.06,1134.69,0,0,1,1
14361,2010-05-01,United Kingdom,2010-05-10,2010-05-10,0,1,214.71,214.71,214.71,1,1,1,0
14362,2011-11-01,United Kingdom,2011-11-17,2011-11-17,0,1,161.2,161.2,161.2,1,0,0,0
14363,2010-09-01,United Kingdom,2010-09-14,2010-11-02,49,2,227.47,113.74,78.15,0,1,1,1
14364,2011-05-01,United Kingdom,2011-05-12,2011-08-23,103,8,3717.35,464.67,719.15,0,1,1,1
14365,2010-01-01,United Kingdom,2010-01-27,2010-11-10,287,2,634.68,317.34,324.5,0,1,1,0
14366,2010-07-01,United Kingdom,2010-07-02,2010-07-02,0,1,136.0,136.0,136.0,1,1,1,0
14367,2011-03-01,United Kingdom,2011-03-08,2011-12-01,268,16,9261.52,578.85,983.16,0,0,1,1
14368,2011-01-01,United Kingdom,2011-01-24,2011-01-24,0,1,155.0,155.0,155.0,1,1,1,0
14369,2010-02-01,United Kingdom,2010-02-16,2010-03-07,19,2,469.13,234.56,169.69,0,1,1,1
14370,2010-02-01,United Kingdom,2010-02-01,2010-09-15,226,6,1175.78,195.96,257.05,0,1,1,1
14371,2011-02-01,United Kingdom,2011-02-17,2011-02-17,0,1,100.5,100.5,100.5,1,1,1,0
14372,2010-04-01,United Kingdom,2010-04-19,2010-09-22,156,2,860.08,430.04,590.35,0,1,1,0
14373,2010-12-01,United Kingdom,2010-12-16,2010-12-16,0,1,76.55,76.55,76.55,1,1,1,0
14374,2010-06-01,United Kingdom,2010-06-16,2010-06-16,0,1,108.0,108.0,108.0,1,1,1,0
14375,2010-06-01,United Kingdom,2010-06-16,2011-06-07,356,3,1132.99,377.66,345.0,0,1,1,0
14376,2010-01-01,United Kingdom,2010-01-25,2010-01-25,0,1,215.46,215.46,215.46,1,1,1,0
14377,2011-03-01,United Kingdom,2011-03-22,2011-06-01,71,2,617.05,308.52,314.6,0,1,1,1
14378,2010-03-01,United Kingdom,2010-03-28,2010-03-28,0,1,131.25,131.25,131.25,1,1,1,0
14379,2010-08-01,United Kingdom,2010-08-16,2011-10-26,436,4,1268.91,317.23,320.76,0,0,1,1
14380,2010-01-01,United Kingdom,2010-01-26,2010-01-26,0,1,48.96,48.96,48.96,1,1,1,0
14381,2010-09-01,United Kingdom,2010-09-14,2011-10-18,399,2,631.34,315.67,428.66,0,0,1,0
14382,2010-11-01,United Kingdom,2010-11-14,2011-11-13,364,2,1246.8,623.4,620.73,0,0,1,0
14383,2011-06-01,United Kingdom,2011-06-29,2011-11-01,125,3,1247.69,415.9,242.09,0,0,1,0
14384,2010-07-01,United Kingdom,2010-07-27,2010-07-27,0,1,58.5,58.5,58.5,1,1,1,0
14385,2011-11-01,United Kingdom,2011-11-16,2011-11-30,14,3,202.11,67.37,55.16,0,0,0,1
14386,2011-02-01,United Kingdom,2011-02-16,2011-02-16,0,1,142.4,142.4,142.4,1,1,1,0
14387,2011-08-01,United Kingdom,2011-08-22,2011-11-07,77,3,1770.56,590.19,440.76,0,0,1,1
14388,2010-01-01,United Kingdom,2010-01-20,2011-11-29,678,16,6701.0,418.81,322.29,0,0,1,1
14389,2010-04-01,United Kingdom,2010-04-28,2011-10-05,525,5,1898.01,379.6,228.4,0,0,1,1
14390,2010-10-01,United Kingdom,2010-10-10,2011-11-29,415,13,6399.83,492.29,680.43,0,0,1,1
14391,2010-05-01,United Kingdom,2010-05-12,2010-05-12,0,1,135.6,135.6,135.6,1,1,1,0
14392,2010-10-01,United Kingdom,2010-10-03,2010-10-03,0,1,266.4,266.4,266.4,1,1,1,0
14393,2011-05-01,United Kingdom,2011-05-05,2011-05-05,0,1,67.95,67.95,67.95,1,1,1,0
14394,2010-05-01,United Kingdom,2010-05-24,2010-05-24,0,1,93.8,93.8,93.8,1,1,1,0
14395,2010-04-01,United Kingdom,2010-04-18,2011-12-07,598,20,8208.01,410.4,596.7,0,0,1,1
14396,2009-12-01,United Kingdom,2009-12-02,2011-10-05,672,7,2121.93,303.13,514.97,0,0,1,1
14397,2011-05-01,United Kingdom,2011-05-10,2011-12-07,211,19,2612.96,137.52,165.44,0,0,1,1
14398,2010-06-01,United Kingdom,2010-06-30,2010-11-03,126,2,707.79,353.89,446.49,0,1,1,0
14399,2010-02-01,United Kingdom,2010-02-03,2010-11-10,280,8,2113.16,264.15,458.4,0,1,1,1
14400,2010-03-01,United Kingdom,2010-03-18,2011-07-13,482,3,1732.47,577.49,656.25,0,1,1,0
14401,2009-12-01,United Kingdom,2009-12-14,2011-12-05,721,22,6795.9,308.9,619.67,0,0,1,1
14402,2010-02-01,United Kingdom,2010-02-25,2010-02-25,0,1,285.6,285.6,285.6,1,1,1,0
14403,2010-03-01,United Kingdom,2010-03-10,2011-08-01,509,6,1880.51,313.42,176.4,0,1,1,1
14404,2009-12-01,United Kingdom,2009-12-20,2011-11-06,686,13,2899.11,223.01,192.09,0,0,1,1
14405,2010-11-01,United Kingdom,2010-11-18,2010-11-18,0,1,195.0,195.0,195.0,1,1,1,0
14406,2011-08-01,United Kingdom,2011-08-12,2011-08-12,0,1,156.75,156.75,156.75,1,1,1,0
14407,2011-03-01,United Kingdom,2011-03-08,2011-08-24,169,6,2157.73,359.62,357.18,0,1,1,1
14408,2009-12-01,United Kingdom,2009-12-07,2011-11-29,722,11,4109.77,373.62,321.0,0,0,1,0
14409,2010-05-01,United Kingdom,2010-05-21,2011-09-29,496,9,3756.09,417.34,600.05,0,0,1,1
14410,2010-09-01,United Kingdom,2010-09-28,2011-09-08,345,11,2651.14,241.01,460.17,0,1,1,1
14411,2011-02-01,United Kingdom,2011-02-02,2011-02-02,0,1,1063.0,1063.0,1063.0,1,1,1,0
14412,2010-10-01,United Kingdom,2010-10-11,2011-10-28,382,3,1426.19,475.4,656.16,0,0,1,0
14413,2010-01-01,United Kingdom,2010-01-19,2010-12-12,327,4,770.37,192.59,122.7,0,1,1,1
14414,2010-11-01,United Kingdom,2010-11-30,2011-09-09,283,8,2399.33,299.92,902.35,0,1,1,1
14415,2009-12-01,United Kingdom,2009-12-16,2011-12-08,722,23,12091.6,525.72,519.53,0,0,1,1
14416,2011-10-01,United Kingdom,2011-10-28,2011-11-17,20,2,490.22,245.11,361.0,0,0,0,1
14417,2010-11-01,United Kingdom,2010-11-17,2010-11-17,0,1,604.2,604.2,604.2,1,1,1,0
14418,2011-08-01,United Kingdom,2011-08-23,2011-12-06,105,3,1937.25,645.75,150.44,0,0,1,1
14419,2010-11-01,United Kingdom,2010-11-22,2011-11-29,372,7,1260.91,180.13,202.85,0,0,1,1
14420,2010-01-01,United Kingdom,2010-01-17,2011-09-01,592,4,1639.17,409.79,400.8,0,1,1,0
14421,2010-01-01,United Kingdom,2010-01-17,2011-10-13,634,6,2469.37,411.56,975.0,0,0,1,1
14422,2009-12-01,United Kingdom,2009-12-17,2011-12-09,722,19,10271.52,540.61,420.41,0,0,1,1
14423,2010-01-01,United Kingdom,2010-01-14,2011-05-05,476,3,916.61,305.54,244.8,0,1,1,0
14424,2011-11-01,United Kingdom,2011-11-22,2011-11-22,0,1,322.08,322.08,322.08,1,0,0,0
14425,2009-12-01,United Kingdom,2009-12-02,2010-10-01,303,3,661.39,220.46,223.1,0,1,1,1
14426,2010-03-01,United Kingdom,2010-03-04,2011-11-16,622,17,11727.94,689.88,437.24,0,0,1,1
14427,2010-03-01,United Kingdom,2010-03-18,2011-10-20,581,4,1263.52,315.88,595.1,0,0,1,0
14428,2011-01-01,United Kingdom,2011-01-18,2011-12-02,318,5,1244.83,248.97,203.55,0,0,1,1
14429,2010-11-01,United Kingdom,2010-11-01,2010-11-01,0,1,516.28,516.28,516.28,1,1,1,0
14430,2010-04-01,United Kingdom,2010-04-11,2010-07-16,96,3,1220.9,406.97,635.5,0,1,1,0
14431,2010-01-01,United Kingdom,2010-01-21,2011-02-10,385,4,2614.2,653.55,537.25,0,1,1,0
14432,2011-09-01,United Kingdom,2011-09-11,2011-11-30,80,6,2255.51,375.92,254.75,0,0,0,1
14433,2010-08-01,United Kingdom,2010-08-31,2010-08-31,0,1,289.6,289.6,289.6,1,1,1,0
14434,2011-09-01,United Kingdom,2011-09-28,2011-11-18,51,6,1372.8,228.8,310.8,0,0,0,1
14435,2010-07-01,United Kingdom,2010-07-26,2010-07-26,0,1,90.42,90.42,90.42,1,1,1,0
14436,2010-06-01,United Kingdom,2010-06-04,2011-09-02,455,2,271.7,135.85,182.64,0,1,1,0
